ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-06-02,266.442405633281,244.19437506900113,286.6587621297782,266.442405633281,266.442405633281,-1.2971356949630786,-1.2971356949630786,-1.2971356949630786,-1.2971356949630786,-1.2971356949630786,-1.2971356949630786,0.0,0.0,0.0,265.14526993831794
2024-06-03,266.7060609808477,246.5896454537652,289.1934213640818,266.7060609808477,266.7060609808477,0.3769130409827651,0.3769130409827651,0.3769130409827651,0.3769130409827651,0.3769130409827651,0.3769130409827651,0.0,0.0,0.0,267.08297402183047
2024-06-04,266.9697163284144,246.2719022671986,289.4157023333525,266.9697163284144,266.9697163284144,0.0588286165885445,0.0588286165885445,0.0588286165885445,0.0588286165885445,0.0588286165885445,0.0588286165885445,0.0,0.0,0.0,267.0285449450029
2024-06-05,267.233371677346,246.2688601204514,288.073855216055,267.233371677346,267.233371677346,0.0626363951074812,0.0626363951074812,0.0626363951074812,0.0626363951074812,0.0626363951074812,0.0626363951074812,0.0,0.0,0.0,267.29600807245345
2024-06-06,267.4970270262776,247.45783599234332,288.54689203704515,267.4970270262776,267.4970270262776,0.6358711494294786,0.6358711494294786,0.6358711494294786,0.6358711494294786,0.6358711494294786,0.6358711494294786,0.0,0.0,0.0,268.13289817570706
2024-06-07,267.76068237520917,246.8022307847581,289.15022830675747,267.76068237520917,267.76068237520917,0.13715908384455455,0.13715908384455455,0.13715908384455455,0.13715908384455455,0.13715908384455455,0.13715908384455455,0.0,0.0,0.0,267.8978414590537
2024-06-08,268.02433772527843,247.9779312765628,288.84972586143425,268.02433772527843,268.02433772527843,0.02572740900907191,0.02572740900907191,0.02572740900907191,0.02572740900907191,0.02572740900907191,0.02572740900907191,0.0,0.0,0.0,268.0500651342875
2024-06-09,268.28799307534763,246.7997212331003,289.3799903196659,268.28799307534763,268.28799307534763,-1.297135694963331,-1.297135694963331,-1.297135694963331,-1.297135694963331,-1.297135694963331,-1.297135694963331,0.0,0.0,0.0,266.9908573803843
2024-06-10,268.55164842541683,247.3981378670023,290.87954878273854,268.55164842541683,268.55164842541683,0.37691304098286366,0.37691304098286366,0.37691304098286366,0.37691304098286366,0.37691304098286366,0.37691304098286366,0.0,0.0,0.0,268.9285614663997
2024-06-11,268.8153037756529,247.72968936308138,289.81247550981396,268.8153037756529,268.8153037756529,0.05882861658592674,0.05882861658592674,0.05882861658592674,0.05882861658592674,0.05882861658592674,0.05882861658592674,0.0,0.0,0.0,268.87413239223883
2024-06-12,269.07895912588896,247.76045404407003,291.6624236127307,269.07895912588896,269.07895912588896,0.06263639510661599,0.06263639510661599,0.06263639510661599,0.06263639510661599,0.06263639510661599,0.06263639510661599,0.0,0.0,0.0,269.14159552099557
2024-06-13,269.3426144761251,249.09824310690487,291.76875133403206,269.3426144761251,269.3426144761251,0.6358711494306181,0.6358711494306181,0.6358711494306181,0.6358711494306181,0.6358711494306181,0.6358711494306181,0.0,0.0,0.0,269.9784856255557
2024-06-14,269.60626982496314,248.85758496406032,290.49118411633697,269.60626982496314,269.60626982496314,0.13715908384592446,0.13715908384592446,0.13715908384592446,0.13715908384592446,0.13715908384592446,0.13715908384592446,0.0,0.0,0.0,269.74342890880905
2024-06-15,269.8699251738013,249.13202666332404,290.244544355399,269.8699251738013,269.8699251738013,0.02572740900940904,0.02572740900940904,0.02572740900940904,0.02572740900940904,0.02572740900940904,0.02572740900940904,0.0,0.0,0.0,269.89565258281067
2024-06-16,270.13358052311986,247.97321892825204,291.9504157088415,270.13358052311986,270.13358052311986,-1.2971356949621482,-1.2971356949621482,-1.2971356949621482,-1.2971356949621482,-1.2971356949621482,-1.2971356949621482,0.0,0.0,0.0,268.8364448281577
2024-06-17,270.39723587243844,248.55561178718276,292.55021562630867,270.39723587243844,270.39723587243844,0.37691304098296236,0.37691304098296236,0.37691304098296236,0.37691304098296236,0.37691304098296236,0.37691304098296236,0.0,0.0,0.0,270.7741489134214
2024-06-18,270.6608912217571,250.2985110432966,291.85580196328596,270.6608912217571,270.6608912217571,0.05882861658731627,0.05882861658731627,0.05882861658731627,0.05882861658731627,0.05882861658731627,0.05882861658731627,0.0,0.0,0.0,270.7197198383444
2024-06-19,270.92431229535043,249.9965678250569,290.8905268658639,270.92431229535043,270.92431229535043,0.06263639510580911,0.06263639510580911,0.06263639510580911,0.06263639510580911,0.06263639510580911,0.06263639510580911,0.0,0.0,0.0,270.98694869045625
2024-06-20,271.1877333689437,251.33114872224488,292.1656926983697,271.1877333689437,271.1877333689437,0.6358711494284858,0.6358711494284858,0.6358711494284858,0.6358711494284858,0.6358711494284858,0.6358711494284858,0.0,0.0,0.0,271.82360451837224
2024-06-21,271.4511544425371,250.15107909271856,292.859881931127,271.4511544425371,271.4511544425371,0.13715908384499,0.13715908384499,0.13715908384499,0.13715908384499,0.13715908384499,0.13715908384499,0.0,0.0,0.0,271.5883135263821
2024-06-22,271.71457551580494,251.57486302805373,293.0652780377358,271.71457551580494,271.71457551580494,0.025727409007985064,0.025727409007985064,0.025727409007985064,0.025727409007985064,0.025727409007985064,0.025727409007985064,0.0,0.0,0.0,271.7403029248129
2024-06-23,271.97799658907275,251.07937115184052,292.075918639054,271.97799658907275,271.97799658907275,-1.2971356949640624,-1.2971356949640624,-1.2971356949640624,-1.2971356949640624,-1.2971356949640624,-1.2971356949640624,0.0,0.0,0.0,270.68086089410866
2024-06-24,272.24141766234055,251.72477021026782,294.3011566214975,272.24141766234055,272.24141766234055,0.37691304098306094,0.37691304098306094,0.37691304098306094,0.37691304098306094,0.37691304098306094,0.37691304098306094,0.0,0.0,0.0,272.61833070332364
2024-06-25,272.50483873464407,252.36586845787048,291.94626386191715,272.50483873464407,272.50483873464407,0.05882861658469848,0.05882861658469848,0.05882861658469848,0.05882861658469848,0.05882861658469848,0.05882861658469848,0.0,0.0,0.0,272.5636673512288
2024-06-26,272.7682598069476,252.1515762640136,292.8607811681921,272.7682598069476,272.7682598069476,0.06263639510859338,0.06263639510859338,0.06263639510859338,0.06263639510859338,0.06263639510859338,0.06263639510859338,0.0,0.0,0.0,272.8308962020562
