ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-06-03,261.46005176609106,240.83225672163925,285.31662733090656,261.46005176609106,261.46005176609106,0.7780199541776698,0.7780199541776698,0.7780199541776698,0.7780199541776698,0.7780199541776698,0.7780199541776698,0.0,0.0,0.0,262.23807172026875
2024-06-04,262.600936577708,243.2917644653593,286.41717664520826,262.600936577708,262.600936577708,1.6677940795932535,1.6677940795932535,1.6677940795932535,1.6677940795932535,1.6677940795932535,1.6677940795932535,0.0,0.0,0.0,264.26873065730126
2024-06-05,263.7418213779125,241.7690982010263,285.8181751953994,263.7418213779125,263.7418213779125,1.171022898589741,1.171022898589741,1.171022898589741,1.171022898589741,1.171022898589741,1.171022898589741,0.0,0.0,0.0,264.91284427650226
2024-06-06,264.88270617811696,244.93126334630563,289.30408291056597,264.88270617811696,264.88270617811696,0.6880798928527035,0.6880798928527035,0.6880798928527035,0.6880798928527035,0.6880798928527035,0.6880798928527035,0.0,0.0,0.0,265.5707860709697
2024-06-07,266.02359097832147,244.6226747839257,290.17075837598605,266.02359097832147,266.02359097832147,1.0845904779209161,1.0845904779209161,1.0845904779209161,1.0845904779209161,1.0845904779209161,1.0845904779209161,0.0,0.0,0.0,267.1081814562424
2024-06-08,267.16447578209926,239.2255434595249,286.66432361893044,267.16447578209926,267.16447578209926,-5.096618284055961,-5.096618284055961,-5.096618284055961,-5.096618284055961,-5.096618284055961,-5.096618284055961,0.0,0.0,0.0,262.0678574980433
2024-06-09,268.30536058587705,245.76910497005156,290.0074429292798,268.30536058587705,268.30536058587705,-0.2928890190833845,-0.2928890190833845,-0.2928890190833845,-0.2928890190833845,-0.2928890190833845,-0.2928890190833845,0.0,0.0,0.0,268.0124715667937
2024-06-10,269.4462453896548,246.8922541713128,295.02977973920775,269.4462453896548,269.4462453896548,0.778019954180991,0.778019954180991,0.778019954180991,0.778019954180991,0.778019954180991,0.778019954180991,0.0,0.0,0.0,270.2242653438358
2024-06-11,270.58703047360916,250.08956011248074,295.0155732328403,270.58703047360916,270.58703047360916,1.667794079600876,1.667794079600876,1.667794079600876,1.667794079600876,1.667794079600876,1.667794079600876,0.0,0.0,0.0,272.25482455321
2024-06-12,271.72781555756353,249.16767315736152,294.7117307015354,271.72781555756353,271.72781555756353,1.1710228985899038,1.1710228985899038,1.1710228985899038,1.1710228985899038,1.1710228985899038,1.1710228985899038,0.0,0.0,0.0,272.89883845615344
2024-06-13,272.86860064151796,251.84487777211635,296.3948483322289,272.86860064151796,272.86860064151796,0.68807989285076,0.68807989285076,0.68807989285076,0.68807989285076,0.68807989285076,0.68807989285076,0.0,0.0,0.0,273.5566805343687
2024-06-14,274.00840992896525,252.97900372420935,297.82625352269355,274.00840992896525,274.00840992896525,1.0845904779145086,1.0845904779145086,1.0845904779145086,1.0845904779145086,1.0845904779145086,1.0845904779145086,0.0,0.0,0.0,275.09300040687975
2024-06-15,275.14821921641254,246.97428905164801,292.905894691846,275.14821921641254,275.14821921641254,-5.096618284056308,-5.096618284056308,-5.096618284056308,-5.096618284056308,-5.096618284056308,-5.096618284056308,0.0,0.0,0.0,270.0516009323562
2024-06-16,276.28622579761964,253.49635306235356,298.03988412830995,276.28622579761964,276.28622579761964,-0.2928890190869899,-0.2928890190869899,-0.2928890190869899,-0.2928890190869899,-0.2928890190869899,-0.2928890190869899,0.0,0.0,0.0,275.99333677853264
2024-06-17,277.4242323788268,256.41784866894074,300.1860035853576,277.4242323788268,277.4242323788268,0.7780199541843125,0.7780199541843125,0.7780199541843125,0.7780199541843125,0.7780199541843125,0.7780199541843125,0.0,0.0,0.0,278.2022523330111
2024-06-18,278.56223896003394,258.5253546579869,303.83787004052255,278.56223896003394,278.56223896003394,1.667794079603244,1.667794079603244,1.667794079603244,1.667794079603244,1.667794079603244,1.667794079603244,0.0,0.0,0.0,280.2300330396372
2024-06-19,279.70014429925914,259.04784744050374,303.8696894037158,279.70014429925914,279.70014429925914,1.1710228985929598,1.1710228985929598,1.1710228985929598,1.1710228985929598,1.1710228985929598,1.1710228985929598,0.0,0.0,0.0,280.8711671978521
2024-06-20,280.83804963848434,258.5959206717292,303.75708466543125,280.83804963848434,280.83804963848434,0.6880798928575618,0.6880798928575618,0.6880798928575618,0.6880798928575618,0.6880798928575618,0.6880798928575618,0.0,0.0,0.0,281.5261295313419
2024-06-21,281.9759549777095,259.8884397397713,306.2553859979399,281.9759549777095,281.9759549777095,1.084590477912743,1.084590477912743,1.084590477912743,1.084590477912743,1.084590477912743,1.084590477912743,0.0,0.0,0.0,283.0605454556222
2024-06-22,283.11348227666775,254.49318779280088,298.8431254592944,283.11348227666775,283.11348227666775,-5.096618284057417,-5.096618284057417,-5.096618284057417,-5.096618284057417,-5.096618284057417,-5.096618284057417,0.0,0.0,0.0,278.01686399261035
2024-06-23,284.2510095756261,260.5385913073379,305.2170572226012,284.2510095756261,284.2510095756261,-0.29288901909611414,-0.29288901909611414,-0.29288901909611414,-0.29288901909611414,-0.29288901909611414,-0.29288901909611414,0.0,0.0,0.0,283.95812055653
2024-06-24,285.38853687458436,264.76405773698224,308.0332562072654,285.38853687458436,285.38853687458436,0.7780199541876339,0.7780199541876339,0.7780199541876339,0.7780199541876339,0.7780199541876339,0.7780199541876339,0.0,0.0,0.0,286.166556828772
2024-06-25,285.3214624466981,264.71557473633277,309.7684633583397,285.3214624466981,285.3214624466981,1.6677940796108672,1.6677940796108672,1.6677940796108672,1.6677940796108672,1.6677940796108672,1.6677940796108672,0.0,0.0,0.0,286.98925652630896
2024-06-26,285.2543880188118,264.3219568802395,308.36097066800454,285.2543880188118,285.2543880188118,1.1710228985848987,1.1710228985848987,1.1710228985848987,1.1710228985848987,1.1710228985848987,1.1710228985848987,0.0,0.0,0.0,286.42541091739673
2024-06-27,285.1873135909255,262.4611100151531,308.1004077729566,285.1873135909255,285.1873135909255,0.6880798928468719,0.6880798928468719,0.6880798928468719,0.6880798928468719,0.6880798928468719,0.6880798928468719,0.0,0.0,0.0,285.87539348377237
2024-06-28,285.1176546689262,263.09162419168433,308.8657410304605,285.1176546689262,285.1176546689262,1.0845904779109778,1.0845904779109778,1.0845904779109778,1.0845904779109778,1.0845904779109778,1.0845904779109778,0.0,0.0,0.0,286.2022451468372
2024-06-29,285.0479957469269,256.2125190255087,299.91634393836983,285.0479957469269,285.0479957469269,-5.096618284053277,-5.096618284053277,-5.096618284053277,-5.096618284053277,-5.096618284053277,-5.096618284053277,0.0,0.0,0.0,279.95137746287367
2024-06-30,284.9783368249276,262.33356981186176,308.1235409383834,284.9783368249276,284.9783368249276,-0.29288901909439014,-0.29288901909439014,-0.29288901909439014,-0.29288901909439014,-0.29288901909439014,-0.29288901909439014,0.0,0.0,0.0,284.68544780583323
2024-07-01,284.90753451191574,263.9138105486238,307.436604865926,284.90753451191574,284.90753451191574,0.7780199541817338,0.7780199541817338,0.7780199541817338,0.7780199541817338,0.7780199541817338,0.7780199541817338,0.0,0.0,0.0,285.68555446609747
2024-07-02,284.83673219890386,263.7949375284147,308.4919501967533,284.83673219890386,284.83673219890386,1.6677940796072022,1.6677940796072022,1.6677940796072022,1.6677940796072022,1.6677940796072022,1.6677940796072022,0.0,0.0,0.0,286.50452627851104
2024-07-03,284.765929885892,264.1298483050694,309.4312150763971,284.765929885892,284.765929885892,1.1710228985768365,1.1710228985768365,1.1710228985768365,1.1710228985768365,1.1710228985768365,1.1710228985768365,0.0,0.0,0.0,285.9369527844688
2024-07-04,284.69394887653004,262.4140019424052,306.8672456849456,284.69394887653004,284.69394887653004,0.6880798928534152,0.6880798928534152,0.6880798928534152,0.6880798928534152,0.6880798928534152,0.6880798928534152,0.0,0.0,0.0,285.38202876938345
2024-07-05,284.62196786716805,262.8004192706732,310.4113102237333,284.62196786716805,284.62196786716805,1.084590477909212,1.084590477909212,1.084590477909212,1.084590477909212,1.084590477909212,1.084590477909212,0.0,0.0,0.0,285.70655834507727
2024-07-06,284.5499868578062,255.49789832713634,301.69808470490545,284.5499868578062,284.5499868578062,-5.0966182840543865,-5.0966182840543865,-5.0966182840543865,-5.0966182840543865,-5.0966182840543865,-5.0966182840543865,0.0,0.0,0.0,279.4533685737518
2024-07-07,284.4779461264269,261.87409046173707,306.9358390147178,284.4779461264269,284.4779461264269,-0.29288901908733594,-0.29288901908733594,-0.29288901908733594,-0.29288901908733594,-0.29288901908733594,-0.29288901908733594,0.0,0.0,0.0,284.18505710733956
2024-07-08,284.40590539504774,263.2756320019154,307.21728612206863,284.40590539504774,284.40590539504774,0.7780199541942768,0.7780199541942768,0.7780199541942768,0.7780199541942768,0.7780199541942768,0.7780199541942768,0.0,0.0,0.0,285.18392534924203
2024-07-09,284.3338646551869,264.7147731105208,307.1141604170607,284.3338646551869,284.3338646551869,1.6677940795982829,1.6677940795982829,1.6677940795982829,1.6677940795982829,1.6677940795982829,1.6677940795982829,0.0,0.0,0.0,286.0016587347852
