ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-06-08,285.0215454959877,264.83129054414826,311.94508162810814,285.0215454959877,285.0215454959877,3.212613213375934,3.212613213375934,3.212613213375934,3.212613213375934,3.212613213375934,3.212613213375934,0.0,0.0,0.0,288.23415870936367
2024-06-09,284.42641026904755,258.84706783608226,310.87407761213615,284.42641026904755,284.42641026904755,0.8722529270748637,0.8722529270748637,0.8722529270748637,0.8722529270748637,0.8722529270748637,0.8722529270748637,0.0,0.0,0.0,285.2986631961224
2024-06-10,283.8312750421074,259.46725047947007,307.916765507122,283.8312750421074,283.8312750421074,-0.5700597090673757,-0.5700597090673757,-0.5700597090673757,-0.5700597090673757,-0.5700597090673757,-0.5700597090673757,0.0,0.0,0.0,283.26121533304
2024-06-11,283.2361398167367,256.4940708933502,304.9011051865437,283.2361398167367,283.2361398167367,-0.5357640838706167,-0.5357640838706167,-0.5357640838706167,-0.5357640838706167,-0.5357640838706167,-0.5357640838706167,0.0,0.0,0.0,282.70037573286606
2024-06-12,282.641004591366,256.6606380738051,306.2554268500028,282.641004591366,282.641004591366,-1.4995858414612584,-1.4995858414612584,-1.4995858414612584,-1.4995858414612584,-1.4995858414612584,-1.4995858414612584,0.0,0.0,0.0,281.14141874990474
2024-06-13,282.0458693659953,258.7782553807093,306.8144271887694,282.0458693659953,282.0458693659953,-0.6840143199982706,-0.6840143199982706,-0.6840143199982706,-0.6840143199982706,-0.6840143199982706,-0.6840143199982706,0.0,0.0,0.0,281.36185504599706
2024-06-14,281.4507341685522,254.12297730574616,303.74870680742254,281.4507341685522,281.4507341685522,-0.7954421860510723,-0.7954421860510723,-0.7954421860510723,-0.7954421860510723,-0.7954421860510723,-0.7954421860510723,0.0,0.0,0.0,280.6552919825011
2024-06-15,280.85559897110903,259.1644245487192,308.61293425573507,280.85559897110903,280.85559897110903,3.2126132133725736,3.2126132133725736,3.2126132133725736,3.2126132133725736,3.2126132133725736,3.2126132133725736,0.0,0.0,0.0,284.0682121844816
2024-06-16,280.26094694555593,255.69329120111618,305.2141388354581,280.26094694555593,280.26094694555593,0.8722529270798284,0.8722529270798284,0.8722529270798284,0.8722529270798284,0.8722529270798284,0.8722529270798284,0.0,0.0,0.0,281.13319987263577
2024-06-17,279.6662949200029,254.84053593390811,302.53983514683347,279.6662949200029,279.6662949200029,-0.5700597090697265,-0.5700597090697265,-0.5700597090697265,-0.5700597090697265,-0.5700597090697265,-0.5700597090697265,0.0,0.0,0.0,279.0962352109332
