ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-06-28,337.2890457191772,306.42762185265104,364.33855596126267,337.2890457191772,337.2890457191772,-0.9721190934728182,-0.9721190934728182,-0.9721190934728182,-0.9721190934728182,-0.9721190934728182,-0.9721190934728182,0.0,0.0,0.0,336.31692662570435
2024-06-29,336.6413991686252,307.83779007731135,366.4567914889372,336.6413991686252,336.6413991686252,-0.562910113363642,-0.562910113363642,-0.562910113363642,-0.562910113363642,-0.562910113363642,-0.562910113363642,0.0,0.0,0.0,336.07848905526157
2024-06-30,335.9937526180732,306.7701018612312,364.5021340394477,335.9937526180732,335.9937526180732,0.1854522869991513,0.1854522869991513,0.1854522869991513,0.1854522869991513,0.1854522869991513,0.1854522869991513,0.0,0.0,0.0,336.17920490507237
2024-07-01,335.34852448783363,305.41812874965296,361.33540803318465,335.34852448783363,335.34852448783363,0.489277837492017,0.489277837492017,0.489277837492017,0.489277837492017,0.489277837492017,0.489277837492017,0.0,0.0,0.0,335.83780232532564
2024-07-02,334.703296357594,305.75967826016375,362.1175472143182,334.703296357594,334.703296357594,0.5195215344405206,0.5195215344405206,0.5195215344405206,0.5195215344405206,0.5195215344405206,0.5195215344405206,0.0,0.0,0.0,335.2228178920345
2024-07-03,334.0580682273544,306.1115283429983,362.5314435911511,334.0580682273544,334.0580682273544,0.24694446947413698,0.24694446947413698,0.24694446947413698,0.24694446947413698,0.24694446947413698,0.24694446947413698,0.0,0.0,0.0,334.30501269682856
2024-07-04,333.41516759953083,304.68173216879717,362.36368563305655,333.41516759953083,333.41516759953083,0.09383307843050645,0.09383307843050645,0.09383307843050645,0.09383307843050645,0.09383307843050645,0.09383307843050645,0.0,0.0,0.0,333.50900067796135
2024-07-05,332.7722669717072,303.17228114667137,358.2235042239161,332.7722669717072,332.7722669717072,-0.9721190934730256,-0.9721190934730256,-0.9721190934730256,-0.9721190934730256,-0.9721190934730256,-0.9721190934730256,0.0,0.0,0.0,331.8001478782342
2024-07-06,332.12936634388365,303.58229014495237,358.4185196228201,332.12936634388365,332.12936634388365,-0.5629101133623587,-0.5629101133623587,-0.5629101133623587,-0.5629101133623587,-0.5629101133623587,-0.5629101133623587,0.0,0.0,0.0,331.5664562305213
2024-07-07,331.4866683643679,304.07039127839204,360.8176747376819,331.4866683643679,331.4866683643679,0.18545228699879152,0.18545228699879152,0.18545228699879152,0.18545228699879152,0.18545228699879152,0.18545228699879152,0.0,0.0,0.0,331.6721206513667
2024-07-08,330.8439703848521,302.9051076012561,359.7839831467135,330.8439703848521,330.8439703848521,0.48927783749057197,0.48927783749057197,0.48927783749057197,0.48927783749057197,0.48927783749057197,0.48927783749057197,0.0,0.0,0.0,331.3332482223427
2024-07-09,330.2012724055204,301.1116851086525,359.0149202947826,330.2012724055204,330.2012724055204,0.5195215344418024,0.5195215344418024,0.5195215344418024,0.5195215344418024,0.5195215344418024,0.5195215344418024,0.0,0.0,0.0,330.7207939399622
2024-07-10,329.5585744261886,301.82419731542205,356.6810063493848,329.5585744261886,329.5585744261886,0.246944469473465,0.246944469473465,0.246944469473465,0.246944469473465,0.246944469473465,0.246944469473465,0.0,0.0,0.0,329.8055188956621
2024-07-11,328.9158764468569,301.7592029499505,357.0466194661169,328.9158764468569,328.9158764468569,0.09383307842991084,0.09383307842991084,0.09383307842991084,0.09383307842991084,0.09383307842991084,0.09383307842991084,0.0,0.0,0.0,329.0097095252868
2024-07-12,328.27317846716016,298.5839917501423,357.07263222965554,328.27317846716016,328.27317846716016,-0.9721190934737867,-0.9721190934737867,-0.9721190934737867,-0.9721190934737867,-0.9721190934737867,-0.9721190934737867,0.0,0.0,0.0,327.30105937368637
2024-07-13,327.6304804874634,297.69521478478356,354.62218298122843,327.6304804874634,327.6304804874634,-0.5629101133620291,-0.5629101133620291,-0.5629101133620291,-0.5629101133620291,-0.5629101133620291,-0.5629101133620291,0.0,0.0,0.0,327.06757037410136
2024-07-14,326.98778250776667,299.6051351215286,352.9545606177645,326.98778250776667,326.98778250776667,0.18545228699843175,0.18545228699843175,0.18545228699843175,0.18545228699843175,0.18545228699843175,0.18545228699843175,0.0,0.0,0.0,327.1732347947651
2024-07-15,326.34508452838094,298.81555963894635,356.0610366369622,326.34508452838094,326.34508452838094,0.48927783749163106,0.48927783749163106,0.48927783749163106,0.48927783749163106,0.48927783749163106,0.48927783749163106,0.0,0.0,0.0,326.83436236587255
2024-07-16,325.70238654899526,298.3643317618336,354.0505696537795,325.70238654899526,325.70238654899526,0.5195215344419676,0.5195215344419676,0.5195215344419676,0.5195215344419676,0.5195215344419676,0.5195215344419676,0.0,0.0,0.0,326.22190808343726
2024-07-17,325.0596885696096,296.6309885768686,351.481552590182,325.0596885696096,325.0596885696096,0.246944469473742,0.246944469473742,0.246944469473742,0.246944469473742,0.246944469473742,0.246944469473742,0.0,0.0,0.0,325.30663303908335
2024-07-18,324.4169905902577,296.48307787306214,351.5705066378846,324.4169905902577,324.4169905902577,0.09383307842935919,0.09383307842935919,0.09383307842935919,0.09383307842935919,0.09383307842935919,0.09383307842935919,0.0,0.0,0.0,324.51082366868707
2024-07-19,323.7742926109057,293.66566918482107,353.60015570500434,323.7742926109057,323.7742926109057,-0.9721190934734402,-0.9721190934734402,-0.9721190934734402,-0.9721190934734402,-0.9721190934734402,-0.9721190934734402,0.0,0.0,0.0,322.80217351743227
2024-07-20,323.13159463155375,293.03044497307945,349.8858091621777,323.13159463155375,323.13159463155375,-0.5629101133647105,-0.5629101133647105,-0.5629101133647105,-0.5629101133647105,-0.5629101133647105,-0.5629101133647105,0.0,0.0,0.0,322.56868451818906
2024-07-21,322.4888966514276,293.02443464461584,351.92394399985403,322.4888966514276,322.4888966514276,0.18545228700040187,0.18545228700040187,0.18545228700040187,0.18545228700040187,0.18545228700040187,0.18545228700040187,0.0,0.0,0.0,322.674348938428
2024-07-22,321.84619867130135,294.9320708610211,351.1702083231164,321.84619867130135,321.84619867130135,0.48927783749133164,0.48927783749133164,0.48927783749133164,0.48927783749133164,0.48927783749133164,0.48927783749133164,0.0,0.0,0.0,322.3354765087927
2024-07-23,321.2035006911752,293.52215810103803,347.9872957384458,321.2035006911752,321.2035006911752,0.5195215344412337,0.5195215344412337,0.5195215344412337,0.5195215344412337,0.5195215344412337,0.5195215344412337,0.0,0.0,0.0,321.72302222561643
2024-07-24,320.55953205874914,292.94236905252916,350.6415892517809,320.55953205874914,320.55953205874914,0.24694446947354456,0.24694446947354456,0.24694446947354456,0.24694446947354456,0.24694446947354456,0.24694446947354456,0.0,0.0,0.0,320.8064765282227
2024-07-25,319.91556342632316,294.3777332379391,347.21706539060756,319.91556342632316,319.91556342632316,0.09383307842880753,0.09383307842880753,0.09383307842880753,0.09383307842880753,0.09383307842880753,0.09383307842880753,0.0,0.0,0.0,320.009396504752
2024-07-26,319.2715947938971,287.7747710207543,347.18120083659636,319.2715947938971,319.2715947938971,-0.972119093472365,-0.972119093472365,-0.972119093472365,-0.972119093472365,-0.972119093472365,-0.972119093472365,0.0,0.0,0.0,318.29947570042475
